"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-04-05 17:31:00",203,13.49,15.63,773,46.37962,101.9,38.77,45.33,0,2.324,145.4,440.1,52.22,273.5,378.3,288.8,0.119
"2018-04-05 17:32:00",204,13.48,15.65,765.5,45.93046,101.9,37.42,44.16,0,3.713,138,437.6,51.86,274,380,288.8,0.119
"2018-04-05 17:33:00",205,13.48,15.66,760.8,45.64802,101.9,37.12,45.73,0,0.991,97.9,435.1,52.35,274.2,380.3,288.8,0.12
"2018-04-05 17:34:00",206,13.48,15.67,755.5,45.32729,101.9,37.95,43.31,0,2.492,176.6,431.5,50.22,274.4,379.8,288.8,0.116
"2018-04-05 17:35:00",207,13.48,15.68,745.9,44.75204,101.9,37.1,45.51,0,3.543,163.1,427.3,49.88,274.2,379.8,288.8,0.117
"2018-04-05 17:36:00",208,13.48,15.69,742,44.51753,101.9,37.91,44.07,0,3.944,126.4,425.2,53.69,274.4,379.6,288.8,0.126
"2018-04-05 17:37:00",209,13.48,15.7,734.2,44.05026,101.9,35.1,42.15,0,2.246,22.55,421.4,55.84,275.1,380.4,288.8,0.132
"2018-04-05 17:38:00",210,13.49,15.71,726.8,43.60796,101.9,32.69,40.53,0,2.229,45.96,416.8,55.11,275.9,381.3,288.9,0.132
"2018-04-05 17:39:00",211,13.48,15.72,720.2,43.21406,101.9,33.99,43.29,0,1.034,156.7,412.5,55.54,275.8,381,288.9,0.135
"2018-04-05 17:40:00",212,13.48,15.72,713.4,42.80544,101.9,34.35,42,0,4.011,156.8,410,56.39,275.7,380.5,288.9,0.138
"2018-04-05 17:41:00",213,13.48,15.73,706.8,42.40685,101.9,34.69,43.74,0,3.559,165.6,406.3,54.96,275.9,380.2,288.9,0.135
"2018-04-05 17:42:00",214,13.48,15.73,699.1,41.9481,101.9,35.71,43.55,0,2.589,156.2,402.1,53.7,276.4,380.8,288.9,0.134
"2018-04-05 17:43:00",215,13.48,15.74,692.3,41.53706,101.9,36.24,45.2,0,1.338,166,397.8,46.83,276.6,380.4,288.9,0.118
"2018-04-05 17:44:00",216,13.48,15.74,684.6,41.0758,101.9,37.71,44.59,0,1.553,145.5,394.1,48.67,276.3,379.9,288.9,0.124
"2018-04-05 17:45:00",217,13.48,15.74,676.7,40.59998,101.9,37.33,45.25,0,2.788,179.6,389.6,53.65,276.2,379.6,288.9,0.138
