DateTime,Depth_m,Reservoir,Rep,ch4_umolL,co2_umolL,flag_ch4,flag_co2
2017-07-13,6,BVR,1,10.26254433,176.6199861,1,2
2017-07-13,6,BVR,2,8.946767181,130.5113803,1,2
2017-07-13,9,BVR,1,106.9679746,136.9941829,1,1
2017-07-13,9,BVR,2,105.0655453,126.3941391,1,1
2017-07-20,0.1,BVR,1,NA,NA,4,4
2017-07-20,0.1,BVR,2,NA,NA,4,4
2017-07-20,3,BVR,1,0.531899048,44.90340551,1,2
2017-07-20,3,BVR,2,0.652413088,28.3663129,1,2
2017-07-20,6,BVR,1,19.3321943,149.0522193,1,1
2017-07-20,6,BVR,2,19.87496231,143.7832349,1,1
2017-07-20,9,BVR,1,101.6463548,200.4932646,1,1
2017-07-20,9,BVR,2,126.3847028,195.4443839,1,1
2017-07-28,0.1,BVR,1,0.349661604,6.745398047,1,2
2017-07-28,0.1,BVR,2,0.347291791,10.25668757,1,2
2017-07-28,3,BVR,1,1.064601892,86.59835911,1,2
2017-07-28,3,BVR,2,1.062625623,59.75102665,1,2
2017-07-28,6,BVR,1,10.66817831,85.45038925,1,1
2017-07-28,6,BVR,2,10.27504939,79.09226822,1,1
2017-07-28,9,BVR,1,111.4491869,153.91616,1,1
2017-07-28,9,BVR,2,117.1527438,139.3130597,1,1
2017-08-03,0.1,BVR,1,0.201589845,6.783463563,3,2
2017-08-03,0.1,BVR,2,NA,11.17200804,3,2
2017-08-03,3,BVR,1,0.184094825,21.12672772,1,1
2017-08-03,3,BVR,2,0.217625861,23.08440093,1,1
2017-08-03,6,BVR,1,27.24263428,154.5987859,1,1
2017-08-03,6,BVR,2,21.54601141,125.0413178,1,1
2017-08-03,9,BVR,1,135.95603,170.5017825,3,1
2017-08-03,9,BVR,2,NA,133.635081,3,1
2017-08-10,0.1,BVR,1,0.244544959,12.58257616,1,1
2017-08-10,0.1,BVR,2,0.247542621,11.79246806,1,1
2017-08-10,3,BVR,1,0.115884278,82.90733888,1,1
2017-08-10,3,BVR,2,0.125577924,74.26087864,1,1
2017-08-10,6,BVR,1,45.61168468,175.6091156,1,1
2017-08-10,6,BVR,3,42.38814658,161.4794028,1,1
2017-08-10,9,BVR,1,142.5395523,173.1607401,1,1
2017-08-10,9,BVR,2,147.2895806,154.1758969,1,1
2017-08-17,0.1,BVR,1,0.284188588,24.42206927,1,1
2017-08-17,0.1,BVR,2,0.294137358,22.44765638,1,1
2017-08-17,3,BVR,1,0.125577924,74.26087864,1,1
2017-08-17,3,BVR,2,0.099708596,90.4228419,1,1
2017-08-17,6,BVR,1,39.80463991,140.5387519,1,1
2017-08-17,6,BVR,2,35.3864002,146.0380861,1,1
2017-08-17,9,BVR,1,176.1841079,298.4730349,1,1
2017-08-17,9,BVR,2,174.2107668,371.838034,1,1
2017-08-24,0.1,BVR,1,0.163547613,6.734403914,1,1
2017-08-24,0.1,BVR,2,0.141480053,6.178298458,1,1
2017-08-24,3,BVR,1,0.40534363,86.99235653,1,1
2017-08-24,3,BVR,2,0.437936472,76.12630571,1,1
2017-08-24,6,BVR,1,43.44761817,118.0646376,1,3
2017-08-24,6,BVR,2,38.16773195,NA,1,3
2017-08-24,9,BVR,1,150.2367006,170.6910824,1,1
2017-08-24,9,BVR,2,140.8702683,159.9221696,1,1
2017-09-05,0.1,BVR,1,0.10493646,6.293467769,2,1
2017-09-05,0.1,BVR,2,0.142895334,5.458176188,2,1
2017-09-05,3,BVR,1,0.030721799,20.72234877,1,1
2017-09-05,3,BVR,2,0.030221625,18.78471054,1,1
2017-09-05,6,BVR,1,17.95942064,161.5133394,1,1
2017-09-05,6,BVR,2,20.75129356,174.6267786,1,1
2017-09-05,9,BVR,1,144.6819887,360.5126199,1,1
2017-09-05,9,BVR,2,145.5726476,314.2981581,1,1
2017-09-19,0.1,BVR,1,0.121081504,6.774530045,1,1
2017-09-19,0.1,BVR,2,0.153622857,5.588537122,1,1
2017-09-19,3,BVR,1,NA,20.28378069,3,1
2017-09-19,3,BVR,2,0.169345219,20.50725626,3,1
2017-09-19,6,BVR,1,32.36413677,60.8943421,1,1
2017-09-19,6,BVR,2,30.62271332,78.16628049,1,1
2017-09-19,9,BVR,1,220.140661,416.9532813,1,2
2017-09-19,9,BVR,2,230.8197603,303.8458612,1,2
2017-10-03,0.1,BVR,1,0.143124866,5.339410185,1,1
2017-10-03,0.1,BVR,2,0.107459553,NA,1,4
2017-10-03,3,BVR,1,NA,47.28480593,3,1
2017-10-03,3,BVR,2,0.261409749,51.01418139,3,1
2017-10-03,6,BVR,1,48.45510176,114.9108723,1,1
2017-10-03,6,BVR,2,47.50888116,100.8672168,1,1
2017-10-03,9,BVR,1,221.9844642,NA,1,4
2017-10-03,9,BVR,2,216.2997761,NA,1,4
2017-10-17,0.1,BVR,1,1.052767645,14.23994992,1,3
2017-10-17,0.1,BVR,2,0.883643732,NA,1,3
2017-10-17,3,BVR,1,0.622650039,18.84015173,1,1
2017-10-17,3,BVR,2,0.674848778,17.57113054,1,1
2017-10-17,6,BVR,1,NA,NA,3,3
2017-10-17,6,BVR,2,4.861187611,17.03179653,3,3
2017-10-17,9,BVR,1,NA, ,3,3
2017-10-17,9,BVR,2,40.69889448,24.13831519,3,3
2017-11-07,0.1,BVR,1,0.001,168.1878632,3,1
2017-11-07,0.1,BVR,2,NA,171.5427075,3,1
2017-11-07,3,BVR,1,0.002890225,220.6249254,3,1
2017-11-07,3,BVR,2,NA,217.5520008,3,1
2017-11-07,6,BVR,1,0.009632415,157.8696026,3,1
2017-11-07,6,BVR,2,NA,135.8516748,3,1
2017-11-07,9,BVR,1,0.016374606,173.0932658,3,1
2017-11-07,9,BVR,2,NA,176.1379984,3,1
2018-05-11,0.1,BVR,1,0.274318793,10.72785356,1,1
2018-05-11,0.1,BVR,2,0.259141776,13.32957075,1,1
2018-05-11,3,BVR,1,0.218636194,8.023464362,1,1
2018-05-11,3,BVR,2,0.20970038,8.251676994,1,1
2018-05-11,6,BVR,1,0.01409163,NA,1,3
2018-05-11,6,BVR,2,0.013756323,116.3656692,1,3
2018-05-11,9,BVR,1,0.026548,270.6642884,1,1
2018-05-11,9,BVR,2,0.029469517,274.3484674,1,1
2018-05-17,0.1,BVR,1,0.36796277,0.003209047,1,1
2018-05-17,0.1,BVR,2,0.325043709,NA,1,4
2018-05-17,3,BVR,1,0.094023368,125.8438316,1,1
2018-05-17,3,BVR,2,0.091580896,105.2927556,1,1
2018-05-17,6,BVR,1,0.044225784,NA,1,4
2018-05-17,6,BVR,2,0.038050929,NA,1,4
2018-05-17,9,BVR,1,0.383936024,NA,3,4
2018-05-17,9,BVR,2,NA,NA,3,4
2018-05-17,11,BVR,1,72.08426572,238.7262692,1,1
2018-05-17,11,BVR,2,75.42874573,237.3419899,1,1
2018-05-24,0.1,BVR,1,0.250727241,12.54340595,1,1
2018-05-24,0.1,BVR,2,0.243466853,11.74467392,1,1
2018-05-24,3,BVR,1,0.316051096,60.67672097,1,1
2018-05-24,3,BVR,2,NA,NA,4,4
2018-05-24,6,BVR,1,0.041880093,120.2205754,3,2
2018-05-24,6,BVR,2,NA,163.1315569,3,2
2018-05-24,9,BVR,1,0.528713148,NA,2,3
2018-05-24,9,BVR,2,0.361998547,126.827337,2,3
2018-05-24,11,BVR,1,54.86162952,257.491337,1,1
2018-05-24,11,BVR,2,41.99488216,265.1432675,1,1
2018-05-31,0.1,BVR,1,0.397370116,8.737155482,1,3
2018-05-31,0.1,BVR,2,0.375529911,NA,1,3
2018-05-31,3,BVR,1,0.360967584,68.86836712,1,1
2018-05-31,3,BVR,2,0.416780321,79.03138548,1,1
2018-05-31,6,BVR,1,NA,139.9203153,3,1
2018-05-31,6,BVR,2,0.09023277,180.4280016,3,1
2018-05-31,9,BVR,1,11.93443796,288.1163133,1,1
2018-05-31,9,BVR,2,12.78636613,308.2540805,1,1
2018-05-31,11,BVR,1,77.37106419,NA,1,1
2018-05-31,11,BVR,2,74.47538704,230.9670591,1,1
2018-06-07,0.1,BVR,1,0.265154936,5.902691839,1,1
2018-06-07,0.1,BVR,2,0.344953185,NA,1,1
2018-06-07,3,BVR,1,0.286923329,14.61583946,2,2
2018-06-07,3,BVR,2,0.202246415,11.65517551,2,2
2018-06-07,6,BVR,1,NA,158.513667,3,1
2018-06-07,6,BVR,2,0.207086695,140.8970848,3,1
2018-06-07,9,BVR,1,15.20805485,240.9875817,1,1
2018-06-07,9,BVR,2,17.7624597,317.1567993,1,1
2018-06-07,11,BVR,1,165.996753,230.4234723,1,1
2018-06-07,11,BVR,2,170.0107514,264.8868349,1,1
2018-06-14,0.1,BVR,1,0.405548199,8.246617328,1,1
2018-06-14,0.1,BVR,2,0.465073048,6.779260483,1,1
2018-06-14,3,BVR,1,0.57817211,60.40597453,1,3
2018-06-14,3,BVR,2,0.564708754,NA,1,3
2018-06-14,6,BVR,1,0.269949203,215.3744204,1,1
2018-06-14,6,BVR,2,0.283966722,199.6911761,1,1
2018-06-14,9,BVR,1,34.13317718,322.5305567,1,1
2018-06-14,9,BVR,2,41.87001209,290.8323982,1,1
2018-06-14,11,BVR,1,154.657491,305.000416,1,1
2018-06-14,11,BVR,2,160.7602528,277.9362402,1,1
2018-06-21,0.1,BVR,1,0.31053673,NA,1,3
2018-06-21,0.1,BVR,2,0.339723691,8.980043427,1,3
2018-06-21,6,BVR,1,0.269176515,189.8402588,3,3
2018-06-21,6,BVR,2,NA,NA,3,3
2018-06-21,9,BVR,1,59.96726142,242.8719921,3,3
2018-06-21,9,BVR,2,NA,NA,3,3
2018-06-28,0.1,BVR,1,0.302132373,6.068540134,1,1
2018-06-28,0.1,BVR,2,0.346478234,4.988738132,1,1
2018-06-28,3,BVR,1,0.430736746,NA,1,3
2018-06-28,3,BVR,2,0.42070658,89.41120051,1,3
2018-06-28,6,BVR,1,0.201111467,158.4902345,1,1
2018-06-28,6,BVR,2,0.211554483,146.9492118,1,1
2018-06-28,9,BVR,1,25.42912988,NA,1,4
2018-06-28,9,BVR,2,31.19305214,NA,1,4
2018-06-28,11,BVR,1,115.219436,224.4444227,1,1
2018-06-28,11,BVR,2,119.765978,204.5283734,1,1
2018-07-05,0.1,BVR,1,0.488506446,NA,1,4
2018-07-05,0.1,BVR,2,0.500663784,NA,1,4
2018-07-05,3,BVR,1,0.323045503,NA,1,3
2018-07-05,3,BVR,2,0.434999662,7.958788058,1,3
2018-07-05,6,BVR,1,2.065928082,282.8861522,1,1
2018-07-05,6,BVR,2,1.936272197,216.5860335,1,1
2018-07-05,9,BVR,1,122.8426608,206.2724755,1,1
2018-07-05,9,BVR,2,119.1871868,244.4554058,1,1
2018-07-05,11,BVR,1,184.4222318,207.2320596,1,1
2018-07-05,11,BVR,2,192.577465,229.6687405,1,1
2018-07-12,0.1,BVR,1,0.679617242,0,2,1
2018-07-12,0.1,BVR,2,0.501931633,0,2,1
2018-07-12,3,BVR,1,0.501002879,0,1,1
2018-07-12,3,BVR,2,0.570162523,0,1,1
2018-07-12,6,BVR,1,9.541652708,338.2664385,1,1
2018-07-12,6,BVR,2,9.149634884,349.9602861,1,1
2018-07-12,9,BVR,1,199.3354106,347.2967925,1,1
2018-07-12,9,BVR,2,192.4636904,364.275937,1,1
2018-07-12,11,BVR,1,223.1639102,287.1704634,1,1
2018-07-12,11,BVR,2,219.809383,230.7555964,1,1
2018-07-19,0.1,BVR,1,0.781070592,0,1,1
2018-07-19,0.1,BVR,2,0.810217843,0,1,1
2018-07-19,3,BVR,1,0.299124745,72.90056059,1,1
2018-07-19,3,BVR,2,0.357644484,71.33662387,1,1
2018-07-19,6,BVR,1,8.122362776,148.7204606,2,1
2018-07-19,6,BVR,2,5.123656141,154.9215529,2,1
2018-07-19,9,BVR,1,125.2031154,211.3182424,1,3
2018-07-19,9,BVR,2,150.17823,NA,1,3
2018-07-26,0.1,BVR,1,0.301454693,0,2,1
2018-07-26,0.1,BVR,2,0.471993522,0,2,1
2018-07-26,3,BVR,1,0.286825939,206.0745432,2,1
2018-07-26,3,BVR,2,0.203896437,157.0458951,2,1
2018-07-26,6,BVR,1,1.54088257,273.0719291,1,1
2018-07-26,6,BVR,2,1.376684881,253.6287922,1,1
2018-07-26,9,BVR,1,224.9675637,291.4684756,1,3
2018-07-26,9,BVR,2,258.3874649,NA,1,3
2018-08-02,0.1,BVR,1,0.535857134,0,1,1
2018-08-02,0.1,BVR,2,0.696522126,0,1,1
2018-08-02,3,BVR,1,0.550471847,58.75881149,1,1
2018-08-02,3,BVR,2,0.482254787,44.37149875,1,1
2018-08-02,6,BVR,1,10.77601759,17.42891334,3,3
2018-08-02,6,BVR,2,NA,NA,3,3
2018-08-02,9,BVR,1,203.1331237,NA,1,1
2018-08-02,9,BVR,2,209.4906202,262.184843,1,1
2018-08-02,11,BVR,1,293.3390664,307.1724863,1,3
2018-08-02,11,BVR,2,277.5805924,NA,1,3
2018-08-09,0.1,BVR,1,0.362519858,0,1,1
2018-08-09,0.1,BVR,2,0.350331057,0,1,1
2018-08-09,3,BVR,1,0.403952644,0,1,1
2018-08-09,3,BVR,2,0.391767997,0,1,1
2018-08-09,6,BVR,1,15.58914635,233.4610987,1,1
2018-08-09,6,BVR,2,14.99208728,236.9137292,1,1
2018-08-09,9,BVR,1,233.8523984,432.9136132,1,2
2018-08-09,9,BVR,2,215.4915679,298.9783142,1,2
2018-08-09,11,BVR,1,291.0652249,456.8753579,1,1
2018-08-09,11,BVR,2,305.9714273,388.35031,1,1
2018-08-16,0.1,BVR,1,NA,0,3,1
2018-08-16,0.1,BVR,2,0.284696641,0,3,1
2018-08-16,3,BVR,1,0.26028449,176.2039463,1,1
2018-08-16,3,BVR,2,0.270049937,209.896264,1,1
2018-08-16,6,BVR,1,35.82590339,315.5726024,1,1
2018-08-16,6,BVR,2,35.3583041,315.7454142,1,1
2018-08-16,9,BVR,1,262.0827432,414.1192117,1,3
2018-08-16,9,BVR,2,287.4446293,NA,1,3
2018-08-26,0.1,BVR,1,0.213991339,0,1,1
2018-08-26,0.1,BVR,2,0.214756121,0,1,1
2018-08-26,3,BVR,1,0.367747728,15.4217012,3,3
2018-08-26,6,BVR,1,67.07696973,322.3747504,3,3
2018-08-26,9,BVR,1,116.0615561,NA,1,4
2018-08-26,9,BVR,2,98.18723638,NA,1,4
2018-09-07,0.1,BVR,1,0.967660269,0,3,1
2018-09-07,0.1,BVR,2,NA,NA,3,4
2018-09-07,3,BVR,1,0.361161976,79.86032742,3,3
2018-09-07,3,BVR,2,NA,NA,3,3
2018-09-07,6,BVR,1,55.08502544,344.6597601,1,1
2018-09-07,6,BVR,2,61.23933995,341.5951951,1,1
2018-09-07,9,BVR,1,308.3374781,593.343196,3,3
2018-09-07,9,BVR,2,NA,NA,3,3
2018-09-21,0.1,BVR,1,0.37706491,26.59665746,3,3
2018-09-21,0.1,BVR,2,NA,NA,3,3
2018-09-21,3,BVR,1,0.115253291,24.5050352,3,1
2018-09-21,3,BVR,2,NA,27.76620969,3,1
2018-09-21,6,BVR,1,25.51443104,384.2211909,1,1
2018-09-21,6,BVR,2,25.25148794,350.0914649,1,1
2018-09-21,9,BVR,1,303.5822979,300.8841001,1,1
2018-09-21,9,BVR,2,315.7566417,283.7850447,1,1
2018-10-05,0.1,BVR,1,0.17557222,5.628259966,2,1
2018-10-05,0.1,BVR,2,0.107929087,5.43287907,2,1
2018-10-05,3,BVR,1,0.027366078,7.196765245,1,1
2018-10-05,3,BVR,2,0.029755597,7.180149862,1,1
2018-10-05,6,BVR,1,30.18097104,211.9805094,1,1
2018-10-05,6,BVR,2,25.27751522,190.966441,1,1
2018-10-05,9,BVR,1,294.082856,NA,1,3
2018-10-05,9,BVR,2,289.6469784,275.5157832,1,3
2018-10-05,11,BVR,1,375.1805697,145.9356059,3,3
2018-10-05,11,BVR,2,NA,NA,3,3
2018-10-19,0.1,BVR,1,0.289789196,65.74335841,1,2
2018-10-19,0.1,BVR,2,0.380133695,92.09619459,1,2
2018-10-19,3,BVR,1,0.08987202,74.5774374,1,1
2018-10-19,3,BVR,2,0.074194458,72.15889063,1,1
2018-10-19,6,BVR,1,0.555747123,92.48147005,1,1
2018-10-19,6,BVR,2,0.658071001,79.6240907,1,1
2018-10-19,9,BVR,1,566.448467,391.1019738,1,1
2018-10-19,9,BVR,2,502.0572087,365.4363292,1,1
2016-01-11,0.1,FCR,1,0.106624435,23.21270476,1,1
2016-01-11,0.1,FCR,2,0.105485762,22.85077486,1,1
2016-01-11,1.6,FCR,1,0.107500223,18.64036891,1,1
2016-01-11,1.6,FCR,2,0.092089341,18.08005373,1,1
2016-01-11,3.8,FCR,1,0.100599712,14.40992816,1,2
2016-01-11,3.8,FCR,2,0.11567527,23.77981485,1,2
2016-01-11,5,FCR,1,0.111597586,23.82710768,1,1
2016-01-11,5,FCR,2,0.100809801,23.57493906,1,1
2016-01-11,6.2,FCR,1,0.112350283,23.40165859,1,1
2016-01-11,6.2,FCR,2,0.100140505,17.76908976,1,1
2016-01-11,8,FCR,1,0.104539659,19.0455048,1,1
2016-01-11,8,FCR,2,0.108358399,21.21802257,1,1
2016-01-11,9,FCR,1,0.109794315,17.19441324,1,2
2016-01-11,9,FCR,2,0.102506896,25.21666836,1,2
2016-01-11,100,FCR,1,0.006965084,20.0287935,1,1
2016-01-11,100,FCR,2,0.005527837,15.78437106,1,1
2016-02-05,0.1,FCR,1,0.279939406,29.58831468,1,1
2016-02-05,0.1,FCR,2,0.275447753,23.62742006,1,1
2016-02-05,1.6,FCR,1,0.251199364,33.63284496,1,1
2016-02-05,1.6,FCR,2,0.254191188,27.72996157,1,1
2016-02-05,3.8,FCR,1,0.264471469,29.53460988,1,3
2016-02-05,3.8,FCR,2,0.275593272,NA,1,3
2016-02-05,5,FCR,1,0.264580762,30.80719239,1,1
2016-02-05,5,FCR,2,0.21810435,27.94402818,1,1
2016-02-05,6.2,FCR,1,0.353616454,46.25972906,1,1
2016-02-05,6.2,FCR,2,0.351376751,42.58333038,1,1
2016-02-05,8,FCR,1,0.360222376,60.37289479,2,1
2016-02-05,8,FCR,2,0.25661011,47.64255724,2,1
2016-02-05,9,FCR,1,0.315309311,163.6555467,1,1
2016-02-05,9,FCR,2,0.315766101,123.3810591,1,1
2016-02-05,100,FCR,1,0.007757377,17.23318794,1,2
2016-02-05,100,FCR,2,0.010175691,11.59764746,1,2
2016-03-30,0.1,FCR,1,0.138188131,12.95967754,1,1
2016-03-30,0.1,FCR,2,0.137675277,15.75169426,1,1
2016-03-30,1.6,FCR,1,0.170954613,15.87093752,2,1
2016-03-30,1.6,FCR,2,0.118760655,18.77343444,2,1
2016-03-30,3.8,FCR,1,0.186239302,15.12624842,1,1
2016-03-30,3.8,FCR,2,0.19625324,15.99021622,1,1
2016-03-30,5,FCR,1,0.172213945,16.87099085,1,1
2016-03-30,5,FCR,2,0.140717694,22.81734325,1,1
2016-03-30,6.2,FCR,1,0.122770088,36.97061955,1,1
2016-03-30,6.2,FCR,2,0.124893877,37.50377486,1,1
2016-03-30,8,FCR,1,0.124465742,124.484344,2,1
2016-03-30,8,FCR,2,0.086160616,94.91299505,2,1
2016-03-30,9,FCR,1,0.065338683,42.45786883,2,1
2016-03-30,9,FCR,2,0.090359446,55.32646012,2,1
2016-03-30,100,FCR,1,0.007349491,17.08027112,1,1
2016-03-30,100,FCR,2,0.008340722,15.97530444,1,1
2016-04-11,0.1,FCR,1,0.079266711,15.84065471,1,1
2016-04-11,0.1,FCR,2,0.083928974,13.71229849,1,1
2016-04-11,1.6,FCR,1,0.083000023,15.50237022,1,1
2016-04-11,1.6,FCR,2,0.084352666,15.60642315,1,1
2016-04-11,3.8,FCR,1,0.097637358,17.90336932,1,1
2016-04-11,3.8,FCR,2,0.097019255,16.76608649,1,1
2016-04-11,5,FCR,1,0.10020679,19.58322585,1,1
2016-04-11,5,FCR,2,0.111449368,15.95782888,1,1
2016-04-11,6.2,FCR,1,0.104660451,33.42837784,1,1
2016-04-11,6.2,FCR,2,0.099637692,31.94326514,1,1
2016-04-11,8,FCR,1,0.057006003,56.92473712,1,2
2016-04-11,8,FCR,2,0.058199993,39.99461579,1,2
2016-04-11,9,FCR,1,0.081598221,83.17039065,1,1
2016-04-11,9,FCR,2,0.082103553,86.67182068,1,1
2016-04-11,100,FCR,1,0.006037928,9.711705411,1,2
2016-04-11,100,FCR,2,0.005922621,15.25536777,1,2
2016-04-18,0.1,FCR,1,0.164090184,12.26102669,1,1
2016-04-18,0.1,FCR,2,0.163869073,13.20405044,1,1
2016-04-18,1.6,FCR,1,0.171230033,20.50272639,1,1
2016-04-18,1.6,FCR,2,0.176228816,15.75346494,1,1
2016-04-18,3.8,FCR,1,0.195018287,14.35013257,1,1
2016-04-18,3.8,FCR,2,0.187926017,15.41330213,1,1
2016-04-18,5,FCR,1,0.166438901,16.98464951,1,1
2016-04-18,5,FCR,2,0.165323165,15.85955331,1,1
2016-04-18,6.2,FCR,1,0.126744779,34.33721076,1,1
2016-04-18,6.2,FCR,2,0.126590787,39.97045058,1,1
2016-04-18,8,FCR,1,0.079623748,72.11447373,1,1
2016-04-18,8,FCR,2,0.075174346,61.3936403,1,1
2016-04-18,9,FCR,1,0.050889579,NA,1,3
2016-04-18,9,FCR,2,0.056338689,82.74229929,1,3
2016-04-18,100,FCR,1,0.008297628,13.31850482,1,1
2016-04-18,100,FCR,2,0.009036988,17.16627495,1,1
2016-04-18,300,FCR,1,1.662871093,231.1503668,1,1
2016-04-18,300,FCR,2,1.674307619,230.2261307,1,1
2016-04-25,0.1,FCR,1,0.087356734,17.00858236,2,1
2016-04-25,0.1,FCR,2,0.053763175,12.65682844,2,1
2016-04-25,1.6,FCR,1,0.073929517,17.1502207,2,1
2016-04-25,1.6,FCR,2,0.04673896,14.04510426,2,1
2016-04-25,3.8,FCR,1,0.081496238,18.50603923,1,1
2016-04-25,3.8,FCR,2,0.102456836,19.12231062,1,1
2016-04-25,5,FCR,1,0.084559826,19.0748736,3,3
2016-04-25,5,FCR,2,NA,NA,3,3
2016-04-25,6.2,FCR,1,0.054456365,44.4179074,1,1
2016-04-25,6.2,FCR,2,0.059466843,40.73675875,1,1
2016-04-25,8,FCR,1,0.034881403,53.17491902,1,1
2016-04-25,8,FCR,2,0.046187428,58.94530238,1,1
2016-04-25,9,FCR,1,0.026003294,78.7602217,1,1
2016-04-25,9,FCR,2,0.031691422,75.56896489,1,1
2016-04-25,100,FCR,1,0.006178875,16.75689768,2,3
2016-04-25,100,FCR,2,0.004533548,NA,2,3
2016-04-25,300,FCR,1,0.333857141,189.7630947,2,1
2016-04-25,300,FCR,2,0.49601772,195.8923727,2,1
2016-05-02,0.1,FCR,1,0.151285989,12.52009498,1,1
2016-05-02,0.1,FCR,2,0.15264382,15.33924526,1,1
2016-05-02,1.6,FCR,1,0.188299219,15.79395369,1,1
2016-05-02,1.6,FCR,2,0.164768385,14.76793638,1,1
2016-05-02,3.8,FCR,1,0.183382744,NA,1,3
2016-05-02,3.8,FCR,2,0.159463155,16.48434895,1,3
2016-05-02,5,FCR,1,0.126053092,20.69656273,1,1
2016-05-02,5,FCR,2,0.103570941,18.13439706,1,1
2016-05-02,6.2,FCR,1,0.066648745,52.49057917,2,1
2016-05-02,6.2,FCR,2,0.043626949,61.264696,2,1
2016-05-02,8,FCR,1,0.03744271,84.45020476,1,2
2016-05-02,8,FCR,2,0.035633003,51.16605713,1,2
2016-05-02,9,FCR,1,0.034857283,87.38835843,1,1
2016-05-02,9,FCR,2,0.031615645,87.50827577,1,1
2016-05-02,100,FCR,1,0.006411741,15.09011131,1,1
2016-05-02,100,FCR,2,0.007916968,11.40101944,1,1
2016-05-02,300,FCR,1,1.018444739,164.8158155,1,1
2016-05-02,300,FCR,2,0.765542447,171.1221801,1,1
2016-05-09,0.1,FCR,1,0.227688783,15.95311207,1,1
2016-05-09,0.1,FCR,2,0.213847625,14.67454916,1,1
2016-05-09,1.6,FCR,1,0.248113109,20.4301693,1,1
2016-05-09,1.6,FCR,2,0.235756464,20.61088216,1,1
2016-05-09,3.8,FCR,1,0.125474275,36.13745943,1,1
2016-05-09,3.8,FCR,2,0.123644,34.29788725,1,1
2016-05-09,5,FCR,1,0.106303542,44.41531206,1,3
2016-05-09,5,FCR,2,0.10138638,NA,1,3
2016-05-09,6.2,FCR,1,0.059531844,93.74515526,1,1
2016-05-09,6.2,FCR,2,0.059113884,90.63128829,1,1
2016-05-09,8,FCR,1,0.05963633,99.75940672,1,1
2016-05-09,8,FCR,2,0.056727597,95.08000767,1,1
2016-05-09,9,FCR,1,0.059949781,100.7709925,1,3
2016-05-09,9,FCR,2,0.057859869,NA,1,3
2016-05-09,100,FCR,1,0.011335234,24.56108318,1,1
2016-05-09,100,FCR,2,0.011580556,18.82233275,1,1
2016-05-09,300,FCR,1,1.569429215,NA,1,3
2016-05-09,300,FCR,2,1.413607454,172.6986858,1,3
2016-05-16,0.1,FCR,1,0.237347885,22.47921005,1,1
2016-05-16,0.1,FCR,2,0.25846592,19.39885638,1,1
2016-05-16,1.6,FCR,1,0.247224309,14.8114623,1,2
2016-05-16,1.6,FCR,2,0.258064724,20.81661332,1,2
2016-05-16,3.8,FCR,1,0.234233697,24.13207891,1,3
2016-05-16,3.8,FCR,2,0.213065309,NA,1,3
2016-05-16,5,FCR,1,0.072297321,51.59552299,1,1
2016-05-16,5,FCR,2,0.097328838,57.25428524,1,1
2016-05-16,6.2,FCR,1,0.053637066,94.52238389,1,2
2016-05-16,6.2,FCR,2,0.053798273,128.8364249,1,2
2016-05-16,8,FCR,1,0.055105719,89.31891646,1,1
2016-05-16,8,FCR,2,0.06369725,84.1806061,1,1
2016-05-16,9,FCR,1,0.059939603,125.5247808,1,1
2016-05-16,9,FCR,2,0.052884724,123.0425044,1,1
2016-05-16,100,FCR,1,0.010441456,11.06792981,1,2
2016-05-16,100,FCR,2,0.01132387,16.0720188,1,2
2016-05-16,300,FCR,1,1.661258412,192.6920863,1,1
2016-05-16,300,FCR,2,1.546284764,185.3988951,1,1
2016-05-23,0.1,FCR,1,0.284204269,14.0259587,1,1
2016-05-23,0.1,FCR,2,0.261734672,11.51070862,1,1
2016-05-23,1.6,FCR,1,0.283072987,16.09545558,1,1
2016-05-23,1.6,FCR,2,0.288590627,14.34719682,1,1
2016-05-23,3.8,FCR,1,0.248743619,19.87779439,1,1
2016-05-23,3.8,FCR,2,0.251050978,26.22114413,1,1
2016-05-23,5,FCR,1,0.098737641,57.3935104,1,1
2016-05-23,5,FCR,2,0.10228521,64.71868201,1,1
2016-05-23,6.2,FCR,1,0.109340374,77.61910087,1,1
2016-05-23,6.2,FCR,2,0.113636997,77.18164373,1,1
2016-05-23,8,FCR,1,0.042179543,88.83258427,1,1
2016-05-23,8,FCR,2,0.056587214,117.9832481,1,1
2016-05-23,9,FCR,1,0.049430891,112.2085604,1,1
2016-05-23,9,FCR,2,0.055951362,136.7165219,1,1
2016-05-23,100,FCR,1,0.010264909,17.89743886,1,2
2016-05-23,100,FCR,2,0.010922235,11.25244515,1,2
2016-05-23,300,FCR,1,1.643965979,198.9441021,1,1
2016-05-23,300,FCR,2,1.583448146,188.9671883,1,1
2016-05-30,0.1,FCR,1,0.530997993,13.34076233,1,1
2016-05-30,0.1,FCR,2,NA,NA,4,4
2016-05-30,1.6,FCR,1,0.493719158,30.47984512,1,1
2016-05-30,1.6,FCR,2,0.424286465,11.15506053,1,1
2016-05-30,3.8,FCR,1,0.22704156,33.45517107,1,1
2016-05-30,3.8,FCR,2,NA,NA,4,4
2016-05-30,5,FCR,1,0.157707516,47.72923023,1,1
2016-05-30,5,FCR,2,0.195685,51.75593795,1,1
2016-05-30,8,FCR,1,0.082925437,120.7924924,1,1
2016-05-30,8,FCR,2,0.066005886,130.7967953,1,1
