time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2013-06-04,0.012689942,23.6841,0,0.830196463,5.095648912,0.07786922,351.5582079,35.15582078,3.62255877,0.069744914,0.54983501,0.07786922,26.67718356,248.7738658
2013-06-05,0.012476767,22.80915,0,0.794100964,5.193173293,0.078603835,351.3384496,35.13384496,3.619936709,0.069551179,0.547356772,0.078603835,26.59215612,252.9460607
2013-06-06,0.029913917,21.9342,0,0.758005466,5.290697674,0.079338451,351.1186915,35.11186914,3.617314647,0.069357443,0.544878534,0.079338451,26.50712869,257.2428794
2013-06-07,0.032858827,22.17438571,0,0.721909968,5.388222056,0.080073066,350.8989332,35.08989332,3.614692586,0.069163707,0.542400296,0.080073066,26.42210125,256.0505946
2013-06-08,0.017406422,22.41457143,0,0.685814469,5.485746437,0.080807681,350.6791749,35.0679175,3.612070524,0.068969971,0.539922057,0.080807681,26.33707381,254.8680265
2013-06-09,0.016382172,22.65475714,0,0.649718971,5.583270818,0.081542296,350.4594168,35.04594168,3.609448463,0.068776235,0.537443819,0.081542296,26.25204638,253.6950502
2013-06-10,0.016982612,22.89494286,0,0.613623472,5.680795199,0.082276912,350.2396585,35.02396585,3.606826401,0.068582499,0.534965581,0.082276912,26.16701894,252.5315421
2013-06-11,0.016248595,23.13512857,0,0.577527974,5.77831958,0.083011527,350.0199003,35.00199003,3.60420434,0.068388763,0.532487343,0.083011527,26.08199151,251.3773804
2013-06-12,0.013992312,23.37531429,0,0.541432476,5.875843961,0.083746142,349.8001421,34.98001421,3.601582278,0.068195027,0.530009105,0.083746142,25.99696407,250.2324449
2013-06-13,0.015207345,23.6155,0,0.505336977,5.973368342,0.084480758,349.5803839,34.95803839,3.598960217,0.068001292,0.527530867,0.084480758,25.91193663,249.0966167
2013-06-14,0.014878395,23.52035714,0,0.469241479,6.070892723,0.085215373,349.3606257,34.93606257,3.596338156,0.068873103,0.534642554,0.085215373,25.8269092,249.5454615
2013-06-15,0.012394567,23.42521429,0,0.433145981,6.168417104,0.085949988,349.1408675,34.91408675,3.593716094,0.069744914,0.541754242,0.085949988,25.74188176,249.9957243
2013-06-16,0.012579655,23.33007143,0,0.397050482,6.265941485,0.086684603,348.9211092,34.89211092,3.591094033,0.070616726,0.548865929,0.086684603,25.65685433,250.4474122
2013-06-17,0.013327485,23.23492857,0,0.360954984,6.363465866,0.087419219,348.7013511,34.8701351,3.588471971,0.071488537,0.555977617,0.087419219,25.57182689,250.9005327
2013-06-18,0.01728704,23.13978571,0,0.324859485,6.460990248,0.088153834,348.4815928,34.84815928,3.58584991,0.072360349,0.563089305,0.088153834,25.48679945,251.3550931
2013-06-19,0.020371902,23.04464286,0,0.288763987,6.558514629,0.088888449,348.2618346,34.82618346,3.583227848,0.07323216,0.570200992,0.088888449,25.40177202,251.8111008
2013-06-20,0.01622726,22.9495,0,0.252668489,6.65603901,0.089623064,348.0420764,34.80420764,3.580605787,0.074103972,0.57731268,0.089623064,25.31674458,252.2685633
2013-06-21,0.012701417,23.57836,0,0.21657299,6.753563391,0.09035768,347.8223181,34.78223182,3.577983725,0.074975783,0.584424367,0.09035768,25.23171715,249.2716597
2013-06-22,0.0127069,24.20722,0,0.180477492,6.851087772,0.091092295,347.60256,34.76025599,3.575361664,0.075847594,0.591536055,0.091092295,25.14668971,246.3365131
2013-06-23,0.012400047,24.83608,0,0.144381994,6.948612153,0.09182691,347.3828017,34.73828017,3.572739602,0.076719406,0.598647743,0.09182691,25.06166227,243.4610637
2013-06-24,0.012955907,25.46494,0,0.108286495,7.046136534,0.092561526,347.1630435,34.71630435,3.570117541,0.077591217,0.60575943,0.092561526,24.97663484,240.6433204
2013-06-25,0.012955907,26.0938,0,0.072190997,7.143660915,0.093296141,346.9432853,34.69432853,3.567495479,0.078463029,0.612871118,0.093296141,24.8916074,237.8813577
2013-06-26,0.016908874,25.7529,0,0.036095498,7.241185296,0.094030756,346.7235271,34.67235271,3.564873418,0.07933484,0.619982805,0.094030756,24.80657996,239.3717863
2013-06-27,0.017096129,25.412,0,0,7.338709677,0.094765371,346.5037688,34.65037689,3.562251356,0.080206652,0.627094493,0.094765371,24.72155253,240.8783528
2013-06-28,0.012673282,25.18473333,0,0.44345898,6.518817204,0.090553577,346.2840107,34.62840106,3.559629295,0.089086212,0.711222335,0.090553577,25.07438747,241.8918439
2013-06-29,0.014149945,24.95746667,0,0.88691796,5.698924731,0.086341783,346.0642524,34.60642524,3.557007233,0.097965773,0.795350177,0.086341783,25.42722241,242.9127307
2013-06-30,0.016739045,24.7302,0,1.33037694,4.879032258,0.082129989,345.8444943,34.58444942,3.554385172,0.106845334,0.879478019,0.082129989,25.78005735,243.9411044
2013-07-01,0.015288052,24.50293333,0,1.77383592,4.059139785,0.077918194,345.624736,34.5624736,3.55176311,0.115724895,0.963605861,0.077918194,26.13289229,244.9770574
2013-07-02,0.03559791,24.27566667,0,2.2172949,3.239247312,0.0737064,345.4049777,34.54049778,3.549141049,0.124604456,1.047733703,0.0737064,26.48572723,246.0206832
2013-07-03,0.056097615,24.0484,0,2.66075388,2.419354839,0.069494606,345.1852196,34.51852196,3.546518987,0.133484017,1.131861545,0.069494606,26.83856217,247.0720764
2013-07-04,0.052587581,23.9306125,0,2.633037694,2.429435484,0.068704894,344.9654613,34.49654613,3.543896926,0.128616403,1.088842732,0.068704894,26.83259915,247.6200789
2013-07-05,0.032198589,23.812825,0,2.605321508,2.439516129,0.067915183,344.7457031,34.47457031,3.541274864,0.123748789,1.045823919,0.067915183,26.82663614,248.1702071
2013-07-06,0.013048897,23.6950375,0,2.577605322,2.449596774,0.067125471,344.5259449,34.45259449,3.538652803,0.118881175,1.002805107,0.067125471,26.82067313,248.7224744
2013-07-07,0.015346574,23.57725,0,2.549889135,2.459677419,0.06633576,344.3061867,34.43061867,3.536030741,0.114013562,0.959786294,0.06633576,26.81471012,249.2768945
2013-07-08,0.015022512,23.4594625,0,2.522172949,2.469758065,0.065546049,344.0864284,34.40864285,3.53340868,0.109145948,0.916767481,0.065546049,26.80874711,249.8334811
2013-07-09,0.012401197,23.341675,0,2.494456763,2.47983871,0.064756337,343.8666703,34.38666702,3.530786618,0.104278334,0.873748668,0.064756337,26.80278409,250.3922481
2013-07-10,0.030000489,23.2238875,0,2.466740576,2.489919355,0.063966626,343.646912,34.3646912,3.528164557,0.09941072,0.830729855,0.063966626,26.79682108,250.9532092
2013-07-11,0.032178784,23.1061,0,2.43902439,2.5,0.063176914,343.4271539,34.34271538,3.525542495,0.094543106,0.787711042,0.063176914,26.79085807,251.5163786
2013-07-12,0.01472174,23.239475,0,2.755780805,3.629032258,0.064079442,343.2073956,34.32073956,3.522920434,0.087859219,0.726653526,0.064079442,25.32147084,250.8788475
2013-07-13,0.015864054,23.37285,0,3.072537219,4.758064516,0.064981969,342.9876373,34.29876374,3.520298373,0.081175331,0.66559601,0.064981969,23.85208362,250.2441454
2013-07-14,0.016444477,23.506225,0,3.389293633,5.887096774,0.065884496,342.7678792,34.27678792,3.517676311,0.074491443,0.604538494,0.065884496,22.38269639,249.6122519
2013-07-15,0.013221575,23.6396,0,3.706050048,7.016129032,0.066787024,342.5481209,34.25481209,3.51505425,0.067807556,0.543480978,0.066787024,20.91330917,248.983147
2013-07-16,0.01413065,24.67536667,0,4.022806462,8.14516129,0.067689551,342.3283627,34.23283627,3.512432188,0.072554085,0.58529721,0.067689551,19.44392194,244.1903547
2013-07-17,0.014039572,25.71113333,0,4.339562876,9.274193548,0.068592078,342.1086045,34.21086045,3.509810127,0.077300613,0.627113443,0.068592078,17.97453471,239.5554956
2013-07-18,0.012401197,26.7469,0,4.65631929,10.40322581,0.069494606,341.8888463,34.18888463,3.507188065,0.082047142,0.668929676,0.069494606,16.50514749,235.0699846
2013-07-19,0.012494267,26.4782,0,4.402914159,9.585253456,0.070397133,341.6690881,34.16690881,3.504566004,0.086793671,0.710745909,0.070397133,17.55292642,236.219736
2013-07-20,0.012496015,26.2095,0,4.149509028,8.767281106,0.07129966,341.4493299,34.14493299,3.501943942,0.091637068,0.753433953,0.07129966,18.60070535,237.3791284
2013-07-21,0.012615312,25.9408,0,3.896103896,7.949308756,0.072202188,341.2295716,34.12295716,3.499321881,0.096480465,0.796121997,0.072202188,19.64848427,238.5483027
2013-07-22,0.014039785,25.6721,0,3.642698765,7.131336406,0.073104715,341.0098135,34.10098134,3.496699819,0.101323862,0.838810041,0.073104715,20.6962632,239.7274019
2013-07-23,0.013918405,25.61886667,0,3.389293633,6.313364055,0.074007242,340.7900552,34.07900552,3.494077758,0.106167259,0.881498085,0.074007242,21.74404213,239.9621888
2013-07-24,0.012492267,25.56563333,0,3.135888502,5.495391705,0.07490977,340.570297,34.0570297,3.491455696,0.111010655,0.924186129,0.07490977,22.79182106,240.1973721
2013-07-25,0.01273954,25.5124,0,2.88248337,4.677419355,0.075812297,340.3505388,34.03505388,3.488833635,0.115854052,0.966874174,0.075812297,23.83959999,240.432953
2013-07-26,0.01273954,25.24135,0,2.161862528,4.838709677,0.07739172,340.1307805,34.01307806,3.486211573,0.112366807,0.933909539,0.07739172,24.37533195,241.6386749
2013-07-27,0.017658617,24.9703,0,1.441241685,5,0.078971143,339.9110224,33.99110223,3.483589512,0.108879561,0.900944905,0.078971143,24.91106392,242.8548845
2013-07-28,0.017658617,24.69925,0,0.720620843,5.161290323,0.080550566,339.6912641,33.96912641,3.48096745,0.105392315,0.867980271,0.080550566,25.44679589,244.0817363
2013-07-29,0.012394567,24.4282,0,0,5.322580645,0.082129989,339.4715059,33.94715059,3.478345389,0.101905069,0.835015636,0.082129989,25.98252785,245.3193872
2013-07-30,0.012394567,24.0495,0,0.51736881,5.053763441,0.082129989,339.2517477,33.92517477,3.475723327,0.119147562,0.990198071,0.082129989,25.71037769,247.0669687
2013-07-31,0.012683652,23.6708,0,1.03473762,4.784946237,0.082129989,339.0319895,33.90319895,3.473101266,0.136390055,1.145380505,0.082129989,25.43822754,248.8363828
2013-08-01,0.015571952,23.2921,0,1.55210643,4.516129032,0.082129989,338.8122312,33.88122313,3.470479204,0.153632548,1.30056294,0.082129989,25.16607738,250.62808
2013-08-02,0.015282867,23.32747143,0,2.106430155,4.798387097,0.083709411,338.5924731,33.8592473,3.467857143,0.132854375,1.111979965,0.083709411,24.30589703,250.4597757
2013-08-03,0.012396777,23.36284286,0,2.66075388,5.080645161,0.085288834,338.3727148,33.83727148,3.465235081,0.112076203,0.923396991,0.085288834,23.44571669,250.2916695
2013-08-04,0.012396777,23.39821429,0,3.215077605,5.362903226,0.086868257,338.1529567,33.81529566,3.46261302,0.09129803,0.734814016,0.086868257,22.58553635,250.1237608
2013-08-05,0.012394567,23.43358571,0,3.76940133,5.64516129,0.08844768,337.9331984,33.79331984,3.459990958,0.070519858,0.546231041,0.08844768,21.725356,249.9560495
2013-08-06,0.017074242,23.46895714,0,3.03030303,5.537634409,0.092659474,337.7134401,33.77134402,3.457368897,0.08685825,0.689064775,0.092659474,22.54838263,249.788535
2013-08-07,0.01755581,23.50432857,0,2.29120473,5.430107527,0.096871269,337.493682,33.7493682,3.454746835,0.103196642,0.831898509,0.096871269,23.37140926,249.6212171
2013-08-08,0.020660392,23.5397,0,1.55210643,5.322580645,0.101083063,337.2739237,33.72739237,3.452124774,0.119535034,0.974732242,0.101083063,24.19443589,249.4540953
2013-08-09,0.022610377,24.413575,0,1.92165558,5.483870968,0.101083063,337.0541655,33.70541655,3.449502712,0.107378108,0.865319908,0.101083063,23.63999786,245.3864771
2013-08-10,0.014829179,25.28745,0,2.29120473,5.64516129,0.101083063,336.8344073,33.68344073,3.446880651,0.095221182,0.755907573,0.101083063,23.08555984,241.4328705
2013-08-11,0.01511818,26.161325,0,2.66075388,5.806451613,0.101083063,336.6146491,33.66146491,3.44425859,0.083064256,0.646495239,0.101083063,22.53112181,237.5880249
2013-08-12,0.01569499,27.0352,0,3.03030303,5.967741935,0.101083063,336.3948908,33.63948909,3.441636528,0.07090733,0.537082904,0.101083063,21.97668379,233.8469292
2013-08-13,0.014788082,26.8293875,0,3.39985218,6.129032258,0.101083063,336.1751327,33.61751326,3.439014467,0.080981595,0.627751293,0.101083063,21.42224576,234.7189381
2013-08-14,0.014208212,26.623575,0,3.76940133,6.290322581,0.101083063,335.9553744,33.59553744,3.436392405,0.091055861,0.718419682,0.101083063,20.86780773,235.5964969
2013-08-15,0.012394567,26.4177625,0,1.77383592,5,0.094765371,335.7356163,33.57356162,3.433770344,0.101130126,0.815405762,0.094765371,24.13009717,236.4796676
2013-08-16,0.012394567,26.21195,0,2.36511456,5,0.093712423,335.515858,33.5515858,3.431148282,0.098773006,0.795244632,0.093712423,23.51521998,237.3685131
2013-08-17,0.022609824,26.0061375,0,2.9563932,5,0.092659474,335.2960997,33.52960998,3.428526221,0.096415886,0.775083503,0.092659474,22.90034279,238.2630968
2013-08-18,0.023628082,25.800325,0,3.54767184,5,0.091606526,335.0763416,33.50763416,3.425904159,0.094058767,0.754922373,0.091606526,22.28546559,239.1634826
2013-08-19,0.01584765,25.5945125,0,4.13895048,5,0.090553577,334.8565833,33.48565833,3.423282098,0.091701647,0.734761244,0.090553577,21.6705884,240.0697356
2013-08-20,0.014829392,25.3887,0,4.73022912,5,0.089500629,334.6368251,33.46368251,3.420660036,0.089344527,0.714600114,0.089500629,21.05571121,240.9819211
2013-08-21,0.014100305,25.1828875,0,5.321507761,5,0.08844768,334.4170669,33.44170669,3.418037975,0.086987407,0.694438984,0.08844768,20.44083401,241.9001055
2013-08-22,0.014251095,24.977075,0,5.115616091,5.103686636,0.090252735,334.1973087,33.41973087,3.415415913,0.086682965,0.689893951,0.090252735,20.51944049,242.8243558
2013-08-23,0.013045497,24.7712625,0,4.909724422,5.207373272,0.092057789,333.9775505,33.39775505,3.412793852,0.086378523,0.685348918,0.092057789,20.59804697,243.7547397
2013-08-24,0.012894707,24.56545,0,4.703832753,5.311059908,0.093862844,333.7577923,33.37577923,3.41017179,0.086074081,0.680803884,0.093862844,20.67665345,244.6913257
2013-08-25,0.012394567,24.3596375,0,4.497941083,5.414746544,0.095667899,333.538034,33.3538034,3.407549729,0.085769639,0.676258851,0.095667899,20.75525993,245.634183
2013-08-26,0.012394567,24.153825,0,4.292049414,5.51843318,0.097472954,333.3182759,33.33182758,3.404927667,0.085465197,0.671713817,0.097472954,20.83386641,246.5833817
2013-08-27,0.012394567,23.9480125,0,4.086157745,5.622119816,0.099278008,333.0985176,33.30985176,3.402305606,0.085160755,0.667168784,0.099278008,20.91247289,247.5389925
2013-08-28,0.013100917,23.7422,0,3.880266075,5.725806452,0.101083063,332.8787594,33.28787594,3.399683544,0.084856313,0.66262375,0.101083063,20.99107937,248.5010871
2013-08-29,0.01408237,23.57958571,0,3.674374406,5.829493088,0.102888118,332.6590012,33.26590012,3.397061483,0.08455187,0.658078717,0.102888118,21.06968585,249.2658794
2013-08-30,0.013376019,23.41697143,0,3.468482737,5.933179724,0.104693172,332.4392429,33.2439243,3.394439421,0.084247428,0.653533683,0.104693172,21.14829233,250.0348005
2013-08-31,0.014451397,23.25435714,0,3.262591067,6.036866359,0.106498227,332.2194848,33.22194847,3.39181736,0.083942986,0.64898865,0.106498227,21.22689881,250.8078869
2013-09-01,0.014566019,23.09174286,0,3.056699398,6.140552995,0.108303282,331.9997265,33.19997265,3.389195298,0.083638544,0.644443616,0.108303282,21.30550529,251.5851751
2013-09-02,0.01250919,22.92912857,0,2.850807729,6.244239631,0.110108336,331.7799683,33.17799683,3.386573237,0.083334102,0.639898583,0.110108336,21.38411177,252.3667022
2013-09-03,0.012394567,22.76651429,0,2.64491606,6.347926267,0.111913391,331.5602101,33.15602101,3.383951175,0.08302966,0.635353549,0.111913391,21.46271825,253.1525056
2013-09-04,0.012422367,22.6039,0,2.43902439,6.451612903,0.113718446,331.3404519,33.13404519,3.381329114,0.082725218,0.630808516,0.113718446,21.54132473,253.942623
2013-09-05,0.012422367,22.44128571,0,2.312321825,5.829493088,0.110108336,331.1206936,33.11206937,3.378707052,0.089921122,0.69918176,0.110108336,22.26654856,254.7370922
2013-09-06,0.012394567,22.27867143,0,2.185619259,5.207373272,0.106498227,330.9009355,33.09009354,3.376084991,0.097117026,0.767555004,0.106498227,22.99177239,255.5359517
2013-09-07,0.012394567,22.11605714,0,2.058916693,4.585253456,0.102888118,330.6811772,33.06811772,3.373462929,0.10431293,0.835928248,0.102888118,23.71699622,256.3392402
2013-09-08,0.012394567,21.95344286,0,1.932214127,3.963133641,0.099278008,330.4614191,33.0461419,3.370840868,0.111508833,0.904301493,0.099278008,24.44222004,257.1469966
2013-09-09,0.012394567,21.79082857,0,1.805511562,3.341013825,0.095667899,330.2416608,33.02416608,3.368218807,0.118704737,0.972674737,0.095667899,25.16744387,257.9592603
2013-09-10,0.01255033,21.62821429,0,1.678808996,2.718894009,0.092057789,330.0219025,33.00219026,3.365596745,0.125900641,1.041047981,0.092057789,25.8926677,258.776071
2013-09-11,0.012963345,21.4656,0,1.55210643,2.096774194,0.08844768,329.8021444,32.98021444,3.362974684,0.133096545,1.109421225,0.08844768,26.61789153,259.5974689
2013-09-12,0.012860622,21.30298571,0,1.55210643,2.004608295,0.084837571,329.5823861,32.95823861,3.360352622,0.125374787,1.043535509,0.084837571,26.68645887,260.4234942
2013-09-13,0.012447567,21.14037143,0,1.55210643,1.912442396,0.081227461,329.3626279,32.93626279,3.357730561,0.117653028,0.977649793,0.081227461,26.75502622,261.2541878
2013-09-14,0.012394567,20.97775714,0,1.55210643,1.820276498,0.077617352,329.1428697,32.91428697,3.355108499,0.10993127,0.911764077,0.077617352,26.82359356,262.0895908
2013-09-15,0.012394567,20.81514286,0,1.55210643,1.728110599,0.074007242,328.9231115,32.89231115,3.352486438,0.102209512,0.845878361,0.074007242,26.89216091,262.9297447
2013-09-16,0.012398347,20.65252857,0,1.55210643,1.6359447,0.070397133,328.7033532,32.87033533,3.349864376,0.094487753,0.779992645,0.070397133,26.96072825,263.7746914
2013-09-17,0.012398347,20.48991429,0,1.55210643,1.543778802,0.066787024,328.4835951,32.8483595,3.347242315,0.086765995,0.714106929,0.066787024,27.0292956,264.6244731
2013-09-18,0.012394567,20.3273,0,1.55210643,1.451612903,0.063176914,328.2638368,32.82638368,3.344620253,0.079044236,0.648221213,0.063176914,27.09786295,265.4791325
2013-09-19,0.012394567,20.20864286,0,1.662971175,1.491935484,0.063176914,328.0440787,32.80440786,3.341998192,0.080677153,0.662917463,0.063176914,26.92307707,266.105867
2013-09-20,0.01834359,20.08998571,0,1.77383592,1.532258065,0.063176914,327.8243204,32.78243204,3.33937613,0.08231007,0.677613713,0.063176914,26.74829119,266.7352383
2013-09-21,0.022959897,19.97132857,0,1.884700665,1.572580645,0.063176914,327.6045622,32.76045622,3.336754069,0.083942986,0.692309962,0.063176914,26.57350531,267.3672633
2013-09-22,0.017015252,19.85267143,0,1.99556541,1.612903226,0.063176914,327.384804,32.7384804,3.334132007,0.085575903,0.707006212,0.063176914,26.39871943,268.0019591
2013-09-23,0.012398947,19.73401429,0,2.106430155,1.653225806,0.063176914,327.1650457,32.71650457,3.331509946,0.08720882,0.721702462,0.063176914,26.22393355,268.6393428
2013-09-24,0.012394567,19.61535714,0,2.2172949,1.693548387,0.063176914,326.9452875,32.69452875,3.328887884,0.088841736,0.736398712,0.063176914,26.04914767,269.2794316
2013-09-25,0.012491267,19.4967,0,2.328159645,1.733870968,0.063176914,326.7255293,32.67255293,3.326265823,0.090474653,0.751094962,0.063176914,25.87436179,269.9222431
2013-09-26,0.012491267,19.4049381,0,2.43902439,1.774193548,0.063176914,326.5057711,32.65057711,3.323643761,0.090332166,0.749812578,0.063176914,25.69957591,270.4212306
2013-09-27,0.01239461,19.31317619,0,2.549889135,1.814516129,0.063176914,326.2860129,32.62860129,3.3210217,0.090189679,0.748530194,0.063176914,25.52479003,270.921865
2013-09-28,0.012394567,19.22141429,0,2.66075388,1.85483871,0.063176914,326.0662547,32.60662547,3.318399638,0.090047192,0.74724781,0.063176914,25.35000416,271.4241544
2013-09-29,0.012394567,19.12965238,0,2.842168918,1.825513196,0.063176914,325.8464964,32.58464964,3.315777577,0.089904704,0.745965426,0.063176914,25.17431608,271.928107
2013-09-30,0.012394567,19.03789048,0,3.023583955,1.796187683,0.063176914,325.6267383,32.56267382,3.313155515,0.089762217,0.744683042,0.063176914,24.998628,272.4337312
2013-10-01,0.012394567,18.94612857,0,3.204998992,1.76686217,0.063176914,325.40698,32.540698,3.310533454,0.08961973,0.743400658,0.063176914,24.82293992,272.9410351
2013-10-02,0.012394567,18.85436667,0,3.386414029,1.737536657,0.063176914,325.1872218,32.51872218,3.307911392,0.089477243,0.742118274,0.063176914,24.64725185,273.4500272
2013-10-03,0.012394567,18.76260476,0,3.567829067,1.708211144,0.063176914,324.9674636,32.49674636,3.305289331,0.089334756,0.74083589,0.063176914,24.47156377,273.9607159
2013-10-04,0.012394567,18.67084286,0,3.749244104,1.67888563,0.063176914,324.7477053,32.47477054,3.302667269,0.089192269,0.739553506,0.063176914,24.29587569,274.4731095
2013-10-05,0.012394567,18.57908095,0,3.930659141,1.649560117,0.063176914,324.5279472,32.45279471,3.300045208,0.089049782,0.738271122,0.063176914,24.12018761,274.9872166
2013-10-06,0.012394567,18.48731905,0,4.112074179,1.620234604,0.063176914,324.3081889,32.43081889,3.297423146,0.088907295,0.736988738,0.063176914,23.94449954,275.5030457
2013-10-07,0.030510574,18.39555714,0,4.293489216,1.590909091,0.063176914,324.0884307,32.40884307,3.294801085,0.088764808,0.735706354,0.063176914,23.76881146,276.0206053
2013-10-08,0.030566249,18.30379524,0,4.474904253,1.561583578,0.063176914,323.8686725,32.38686725,3.292179024,0.088622321,0.73442397,0.063176914,23.59312338,276.539904
2013-10-09,0.012547822,18.21203333,0,4.65631929,1.532258065,0.063176914,323.6489143,32.36489143,3.289556962,0.088479833,0.733141586,0.063176914,23.4174353,277.0609505
2013-10-10,0.014106934,18.12027143,0,4.244535952,1.359447005,0.062274387,323.429156,32.34291561,3.286934901,0.088337346,0.73276173,0.062274387,23.97843115,277.5837534
2013-10-11,0.014009354,18.02850952,0,3.832752613,1.186635945,0.06137186,323.2093979,32.32093978,3.284312839,0.088194859,0.732381873,0.06137186,24.53942699,278.1083216
2013-10-12,0.01355214,17.93674762,0,3.420969275,1.013824885,0.060469332,322.9896396,32.29896396,3.281690778,0.088052372,0.732002017,0.060469332,25.10042284,278.6346637
2013-10-13,0.013747342,17.84498571,0,3.009185936,0.841013825,0.059566805,322.7698815,32.27698814,3.279068716,0.087909885,0.73162216,0.059566805,25.66141868,279.1627887
2013-10-14,0.016150675,17.75322381,0,2.597402597,0.668202765,0.058664278,322.5501232,32.25501232,3.276446655,0.087767398,0.731242303,0.058664278,26.22241453,279.6927053
2013-10-15,0.01606916,17.6614619,0,2.185619259,0.495391705,0.05776175,322.3303649,32.2330365,3.273824593,0.087624911,0.730862447,0.05776175,26.78341037,280.2244225
2013-10-16,0.012513057,17.5697,0,1.77383592,0.322580645,0.056859223,322.1106068,32.21106068,3.271202532,0.087482424,0.73048259,0.056859223,27.34440622,280.7579492
2013-10-17,0.012973332,17.2253,0,1.805511562,0.322580645,0.056859223,321.8908485,32.18908485,3.26858047,0.087339937,0.729200206,0.056859223,27.28913202,282.7766724
2013-10-18,0.01296853,16.8809,0,1.837187203,0.322580645,0.056859223,321.6710903,32.16710903,3.265958409,0.087197449,0.727917822,0.056859223,27.23385783,284.8214948
2013-10-19,0.012394567,16.5365,0,1.868862844,0.322580645,0.056859223,321.4513321,32.14513321,3.263336347,0.087054962,0.726635438,0.056859223,27.17858364,286.8929072
2013-10-20,0.012394567,16.1921,0,1.900538486,0.322580645,0.056859223,321.2315739,32.12315739,3.260714286,0.086912475,0.725353054,0.056859223,27.12330944,288.9914101
2013-10-21,0.012394567,15.8477,0,1.932214127,0.322580645,0.056859223,321.0118157,32.10118157,3.258092224,0.086769988,0.72407067,0.056859223,27.06803525,291.1175134
