Reservoir,Site,DateTime,Secchi_m,Flag_Secchi
CCR,50,5/27/16 20:25,2.9,1
CCR,50,5/28/16 0:45,2,1
CCR,50,5/28/16 1:45,2,1
CCR,50,5/28/16 6:00,3.05,1
CCR,50,5/28/16 11:15,3.6,1
CCR,50,5/28/16 12:00,3.6,1
CCR,50,6/11/16 12:00,3.8,1
CCR,50,6/29/16 10:05,4.5,1
CCR,50,7/15/16 10:05,5.6,1
CCR,50,7/29/16 10:21,4.5,1
CCR,50,8/12/16 12:45,5.4,1
CCR,50,8/12/16 20:15,3.5,1
CCR,50,8/13/16 0:55,2.6,1
CCR,50,8/13/16 1:45,2.5,1
CCR,50,8/13/16 6:30,4.35,1
CCR,50,8/13/16 10:30,5.2,1
CCR,50,8/29/16 9:15,4.9,1
CCR,50,9/12/16 8:46,4.3,1
CCR,50,9/26/16 9:44,3.8,1
CCR,50,10/10/16 9:24,3.1,1
CCR,50,5/16/18 9:50,3.3,0
CCR,50,5/30/18 10:34,2.9,0
CCR,50,6/13/18 10:10,3.5,0
CCR,50,6/27/18 10:15,3.05,0
CCR,50,7/11/18 10:55,4.07,0
CCR,50,7/24/18 11:58,4.22,0
CCR,50,8/8/18 10:40,4.75,0
CCR,50,8/22/18 14:44,3.5,0
CCR,50,10/12/18 12:15,1.59,0
CCR,50,10/12/18 14:50,2.86,0
FCR,10,10/16/13 12:00,1.77,0
FCR,20,10/16/13 12:00,1.77,0
FCR,30,10/16/13 12:00,1.9,0
FCR,40,10/16/13 12:00,1.8,0
FCR,50,10/16/13 12:00,2,0
FCR,50,10/29/13 12:00,1.75,0
FCR,50,4/8/14 12:00,2.5,0
FCR,50,4/16/14 12:00,2.7,0
FCR,50,4/21/14 12:00,2.5,0
FCR,50,4/27/14 12:00,3.5,0
FCR,50,4/30/14 12:00,3,0
FCR,50,5/5/14 12:00,2.75,0
FCR,50,5/12/14 12:00,2.5,0
FCR,50,5/26/14 12:00,2.75,0
FCR,50,6/2/14 12:00,2.75,0
FCR,50,6/2/14 12:00,2.75,0
FCR,50,6/9/14 12:00,2.7,0
FCR,50,6/9/14 12:00,2.7,0
FCR,50,6/16/14 12:00,3,0
FCR,50,6/16/14 12:00,3,0
FCR,50,6/23/14 12:00,3,0
FCR,50,6/23/14 12:00,3,0
FCR,50,6/30/14 12:00,3.25,0
FCR,50,6/30/14 12:00,3.25,0
FCR,50,7/7/14 12:00,3.25,0
FCR,50,7/14/14 12:00,3.25,0
FCR,50,7/14/14 12:00,3.25,0
FCR,50,7/21/14 12:00,3.12,0
FCR,50,7/28/14 12:00,3,0
FCR,50,7/28/14 12:00,3,0
FCR,50,8/4/14 12:00,3.2,0
FCR,50,8/4/14 12:00,3.2,0
FCR,50,8/11/14 12:00,2.8,0
FCR,50,8/11/14 12:00,2.8,0
FCR,50,8/18/14 12:00,2.55,0
FCR,50,8/25/14 12:00,2.3,0
FCR,50,8/25/14 12:00,2.3,0
FCR,50,9/3/14 12:00,3.2,0
FCR,50,9/3/14 12:00,3.2,0
FCR,50,9/8/14 12:00,2.8,0
FCR,50,9/15/14 12:00,2.4,0
FCR,50,9/15/14 12:00,2.4,0
FCR,50,9/22/14 12:00,2,0
FCR,50,9/22/14 12:00,2,0
FCR,50,9/29/14 12:00,1.7,0
FCR,50,10/4/14 12:00,1.3,0
FCR,50,10/15/14 12:00,1.1,0
FCR,50,10/23/14 12:00,1.1,0
FCR,50,11/10/14 12:00,1,0
FCR,50,2/5/15 12:00,1.75,0
FCR,50,3/6/15 12:00,1.8,0
FCR,50,3/31/15 12:00,2,1
FCR,50,4/7/15 12:00,2.25,1
FCR,50,4/13/15 12:00,2.1,1
FCR,50,4/21/15 12:00,1.4,1
FCR,50,4/25/15 12:00,1.5,1
FCR,50,4/28/15 12:00,2,1
FCR,50,5/4/15 12:00,2.5,1
FCR,50,5/4/15 12:00,2.5,0
FCR,50,5/5/15 12:00,2.5,0
FCR,50,5/11/15 12:00,3,1
FCR,50,5/11/15 12:00,3,0
FCR,50,5/18/15 12:00,2.8,1
FCR,50,5/18/15 12:00,2.8,0
FCR,50,5/25/15 12:00,2.5,1
FCR,50,5/25/15 12:00,2.5,0
FCR,50,6/1/15 12:00,2.9,1
FCR,50,6/1/15 12:00,2.9,0
FCR,50,6/8/15 12:00,1.7,1
FCR,50,6/8/15 12:00,1.7,0
FCR,50,6/15/15 12:00,2.4,1
FCR,50,6/15/15 12:00,2.4,0
FCR,50,6/22/15 12:00,2.33,1
FCR,50,6/22/15 12:00,2.33,1
FCR,50,6/22/15 12:00,2.33,0
FCR,50,6/29/15 12:00,2.45,1
FCR,50,6/29/15 12:00,2.45,0
FCR,50,7/6/15 12:00,1.24,1
FCR,50,7/6/15 12:00,1.24,0
FCR,50,7/13/15 12:00,1.35,1
FCR,50,7/13/15 12:00,1.35,0
FCR,50,7/20/15 12:00,2.4,1
FCR,50,7/20/15 12:00,2.4,0
FCR,50,7/27/15 12:00,2.85,1
FCR,50,7/27/15 12:00,2.85,0
FCR,50,8/3/15 12:00,2.5,0
FCR,50,8/3/15 12:00,2.5,0
FCR,50,8/10/15 12:00,1.7,1
FCR,50,8/10/15 12:00,1.7,0
FCR,50,8/17/15 12:00,1.6,1
FCR,50,8/17/15 12:00,1.6,0
FCR,50,8/24/15 12:00,1.25,1
FCR,50,8/24/15 12:00,1.25,0
FCR,50,8/31/15 12:00,1.4,1
FCR,50,8/31/15 12:00,1.4,0
FCR,50,10/5/15 12:00,1.6,1
FCR,50,10/5/15 12:00,1.6,0
FCR,50,12/7/15 12:00,1.5,0
FCR,50,1/11/16 12:00,2.11,1
FCR,50,2/5/16 12:00,2.6,1
FCR,50,3/23/16 12:00,2.45,1
FCR,50,3/28/16 12:00,2.5,1
FCR,50,3/30/16 12:00,3,1
FCR,50,4/11/16 12:00,2.43,1
FCR,50,4/18/16 12:00,3.12,1
FCR,50,4/25/16 12:00,3.04,0
FCR,50,5/2/16 12:00,2.96,1
FCR,50,5/9/16 12:00,1.92,1
FCR,50,5/12/16 12:00,2.13,1
FCR,50,5/16/16 12:00,3.2,1
FCR,50,5/19/16 12:00,3.1,1
FCR,50,5/23/16 12:00,3.4,1
FCR,50,5/26/16 12:00,2.94,1
FCR,50,5/30/16 12:00,2.48,1
FCR,50,5/31/16 12:00,2.45,1
FCR,50,6/2/16 12:00,2.2,1
FCR,50,6/6/16 12:00,1.72,1
FCR,50,6/13/16 12:00,2.3,1
FCR,50,6/20/16 12:00,2.23,1
FCR,50,6/27/16 12:00,2.03,1
FCR,50,6/28/16 12:00,2.26,1
FCR,50,6/30/16 12:00,2.03,1
FCR,50,7/5/16 12:00,2.32,1
FCR,50,7/11/16 12:00,2.69,1
FCR,50,7/18/16 12:00,2.23,1
FCR,50,7/25/16 12:00,2.67,1
FCR,50,7/27/16 12:00,2.46,1
FCR,50,7/28/16 12:00,2.64,1
FCR,50,8/1/16 12:00,2.72,1
FCR,50,8/8/16 12:00,3.14,1
FCR,50,8/15/16 12:00,3.3,1
FCR,50,8/26/16 12:00,2.14,1
FCR,50,9/2/16 12:00,1.67,1
FCR,50,9/9/16 12:00,2.1,1
FCR,50,9/20/16 12:00,2.08,1
FCR,50,9/30/16 12:00,1.5,1
FCR,50,10/7/16 12:00,1.45,1
FCR,50,10/14/16 12:00,1.68,1
FCR,50,2/6/17 9:30,1.35,0
FCR,50,2/27/17 12:14,1.39,0
FCR,50,3/27/17 9:56,1.25,0
FCR,50,4/10/17 12:19,1.4,0
FCR,50,4/17/17 10:17,1.71,0
FCR,50,4/24/17 11:22,2,0
FCR,50,5/8/17 13:10,1.01,0
FCR,50,5/29/17 12:40,1.3,0
FCR,50,5/29/17 13:53,1.65,0
FCR,50,5/29/17 14:44,1.43,0
FCR,20,5/30/17 15:18,1.3,0
FCR,30,5/30/17 15:32,1.4,0
FCR,45,5/30/17 15:46,1.4,0
FCR,50,5/30/17 16:08,1.45,0
FCR,50,6/1/17 11:45,1.98,0
FCR,10,6/5/17 11:25,1.95,0
FCR,20,6/5/17 11:38,2.14,0
FCR,30,6/5/17 12:00,2.68,0
FCR,45,6/5/17 12:19,2.7,0
FCR,50,6/5/17 12:40,2.84,0
FCR,50,6/8/17 12:00,2.18,0
FCR,50,6/12/17 11:15,3.15,0
FCR,50,6/19/17 14:10,2.29,0
FCR,50,6/26/17 13:15,2.58,0
FCR,50,7/10/17 11:20,1.79,0
FCR,50,7/13/17 14:30,1.29,0
FCR,50,7/17/17 12:30,1.41,0
FCR,50,7/24/17 10:00,1.08,0
FCR,50,8/7/17 14:00,2.55,0
FCR,50,8/14/17 12:00,2.47,0
FCR,50,8/21/17 13:01,2.94,0
FCR,50,8/28/17 15:15,2.36,0
FCR,50,9/4/17 13:00,1.87,0
FCR,50,9/11/17 14:30,1.88,0
FCR,50,9/25/17 15:05,2.5,0
FCR,50,10/23/17 15:45,2.2,0
FCR,50,11/6/17 12:00,2.5,0
FCR,50,1/15/18 12:30,2.5,0
FCR,50,2/19/18 13:00,1.61,0
FCR,50,3/19/18 12:30,1.5,0
FCR,50,4/4/18 12:40,1.53,0
FCR,50,4/10/18 11:38,1.95,0
FCR,50,4/23/18 12:47,2.81,0
FCR,50,4/30/18 17:00,2.8,0
FCR,50,5/7/18 12:20,3.14,0
FCR,50,5/14/18 12:35,3.68,0
FCR,50,5/21/18 12:00,1.3,0
FCR,50,5/28/18 12:00,1.58,0
FCR,50,6/4/18 13:30,2.62,0
FCR,50,6/11/18 13:00,2.04,0
FCR,50,6/18/18 14:54,2.65,0
FCR,50,6/25/18 12:00,1.84,0
FCR,50,7/2/18 12:00,2.37,0
FCR,50,7/9/18 12:00,2.07,0
FCR,50,7/23/18 11:42,1.54,0
FCR,50,7/30/18 13:00,1.13,0
FCR,50,8/6/18 11:24,1.86,0
FCR,50,8/27/18 16:55,1.86,0
FCR,50,9/3/18 13:30,1.58,0
FCR,50,9/10/18 12:30,1.66,0
FCR,50,9/17/18 12:55,1.2,0
FCR,50,9/24/18 11:37,3.39,0
FCR,50,10/1/18 12:00,2.22,0
FCR,50,10/8/18 11:45,2.34,0
FCR,50,10/15/18 12:14,1.28,0
FCR,50,10/21/18 14:32,1.5,0
FCR,50,10/22/18 12:14,1.68,0
FCR,50,10/29/18 11:50,1.92,0
FCR,50,1/21/19 13:46,2.1,0
FCR,50,2/8/19 14:28,2.14,0
FCR,50,3/18/19 10:56,2,0
FCR,50,4/1/19 10:00,1.9,0
FCR,50,4/29/19 10:45,2.14,0
FCR,50,5/6/19 11:31,2.36,0
FCR,50,5/13/19 12:45,2.35,0
FCR,50,5/20/19 10:51,2.78,0
FCR,50,5/27/19 11:37,3.39,0
FCR,50,5/30/19 10:49,2.4,0
FCR,50,6/10/19 0:00,2.13,0
FCR,50,6/13/19 1:54,2,0
FCR,50,6/17/19 12:00,1.47,0
FCR,50,6/20/19 15:00,1.65,0
FCR,100,6/24/19 0:00,0.148,0
FCR,50,6/24/19 11:55,1.55,0
FCR,50,6/27/19 11:35,1.44,0
FCR,50,7/1/19 0:00,1.5,0
FCR,50,7/8/19 0:00,1.5,0
FCR,50,7/15/19 11:33,1.34,0
FCR,50,7/25/19 15:15,0.97,0
FCR,50,7/27/19 0:00,1.1,0
FCR,50,7/29/19 10:01,0.9,0
FCR,50,8/1/19 11:59,1,0
FCR,50,8/8/19 12:08,1.18,0
FCR,50,8/14/19 17:15,1.3,0
FCR,50,8/19/19 11:44,1,0
FCR,50,8/28/19 11:25,0.9,0
FCR,50,9/20/19 15:00,1.2,0
FCR,50,10/11/19 13:20,0.7,0
FCR,50,10/16/19 12:00,0.75,0
FCR,50,10/25/19 12:49,0.9,0
FCR,50,10/28/19 13:13,0.7,0
FCR,50,10/30/19 10:57,0.5,0
FCR,50,11/4/19 11:52,1.1,0
FCR,50,11/8/19 1:15,0.94,0
FCR,50,11/20/19 12:43,1.1,0
FCR,50,12/6/19 15:30,1.14,0
GWR,50,9/17/13 12:00,2.1,1
GWR,50,4/18/14 12:00,2.9,0
GWR,50,4/26/14 16:00,2,0
GWR,50,5/9/14 13:00,3.5,0
GWR,50,5/16/14 16:00,3.5,0
GWR,50,6/4/14 18:00,3.7,0
GWR,50,6/16/14 13:30,3.7,0
GWR,50,6/29/14 14:15,4,0
GWR,50,7/9/14 17:00,3.7,0
GWR,50,7/25/14 18:00,3.6,0
GWR,50,8/11/14 19:30,3.2,0
GWR,50,8/22/14 16:30,4.4,0
GWR,50,9/7/14 13:00,4.1,0
GWR,50,9/30/14 9:30,3.3,0
GWR,50,5/9/15 13:00,2.2,0
GWR,50,5/20/15 16:30,2.7,0
GWR,50,5/30/15 18:00,2.6,0
GWR,50,6/10/15 11:00,3.1,0
GWR,50,6/22/15 19:00,4.2,0
GWR,50,7/6/15 17:30,3.1,0
GWR,50,7/20/15 18:30,4.1,0
GWR,50,8/3/15 19:00,3.7,0
GWR,50,8/15/15 11:00,4.5,0
GWR,50,8/30/15 11:30,3.4,0
GWR,50,9/17/15 18:30,2.5,0
GWR,50,4/6/16 17:00,2.7,1
GWR,50,4/13/16 16:00,3.2,1
GWR,50,4/29/16 12:30,3.7,1
GWR,50,4/29/16 19:05,3.4,1
GWR,50,4/30/16 0:00,0,1
GWR,50,4/30/16 2:00,0,1
GWR,50,4/30/16 6:47,3,1
GWR,50,4/30/16 11:55,3.1,1
GWR,50,5/13/16 14:30,3,1
GWR,50,5/25/16 13:00,3.75,1
GWR,50,6/10/16 11:30,3.2,1
GWR,50,6/25/16 12:30,3.6,1
GWR,50,6/25/16 19:05,2,1
GWR,50,6/26/16 0:00,1.4,1
GWR,50,6/26/16 2:00,1.9,1
GWR,50,6/26/16 6:47,3.5,1
GWR,50,6/26/16 11:55,4,1
GWR,50,7/8/16 10:00,3.8,1
GWR,50,7/22/16 13:00,4.4,1
GWR,50,8/9/16 11:00,3.3,1
GWR,50,8/24/16 15:50,3.2,1
GWR,50,9/4/16 14:35,2.8,1
GWR,50,9/4/16 20:12,1.75,1
GWR,50,9/5/16 0:13,0.83,1
GWR,50,9/5/16 1:10,0.83,1
GWR,50,9/5/16 7:05,2.7,1
GWR,50,9/5/16 11:36,2.7,1
GWR,50,9/23/16 15:15,3.3,1
GWR,50,10/3/16 9:00,3.3,1
SHR,50,8/30/13 12:00,6.5,1
SHR,50,5/2/14 15:00,8,0
SHR,50,5/8/14 14:30,9.5,0
SHR,50,5/30/14 11:00,9.5,0
SHR,50,6/12/14 15:00,8.5,0
SHR,50,6/26/14 12:15,8.2,0
SHR,50,7/10/14 12:00,9,0
SHR,50,7/24/14 12:45,11.5,0
SHR,50,8/7/14 10:00,10.3,0
SHR,50,9/5/14 13:30,9.5,0
SHR,50,10/3/14 13:30,8,0
SHR,50,10/24/14 16:00,6.2,0
SHR,50,5/8/15 12:00,7.25,0
SHR,50,5/22/15 12:00,5.2,0
SHR,50,5/29/15 12:00,4.8,0
SHR,50,6/12/15 12:00,5.2,0
SHR,50,6/26/15 12:00,6,0
SHR,50,7/10/15 12:00,10.1,0
SHR,50,7/24/15 12:00,13.5,0
SHR,50,8/7/15 12:00,11.5,0
SHR,50,8/26/15 12:00,11.3,0
SHR,50,9/9/15 12:00,8.5,0
SHR,50,10/28/15 12:00,12.4,0
SHR,50,6/29/16 13:00,10.8,1
SHR,50,7/29/16 13:00,11.1,1
SHR,50,8/17/16 12:00,11.3,1
